ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET004145,CUST043042,Card Not Working,2025-02-28,4
TICKET004146,CUST059951,Delayed Refund,2025-05-05,6
TICKET004147,CUST024201,KYC Verification Delay,2024-08-10,0
TICKET004148,CUST077758,Card Not Working,2024-06-22,3
TICKET004149,CUST059252,ATM Withdrawal Failed,2024-08-30,7
TICKET004150,CUST049622,Unauthorized Transaction,2024-07-20,4
TICKET004151,CUST052566,Account Locked,2024-12-19,4
TICKET004152,CUST098279,Mobile App Issues,2025-02-10,10
TICKET004153,CUST025597,Poor Customer Service,2024-06-27,4
TICKET004154,CUST092065,Mobile App Issues,2024-11-07,3
TICKET004155,CUST092903,Delayed Refund,2024-06-16,10
TICKET004156,CUST098738,Poor Customer Service,2024-08-20,4
TICKET004157,CUST059019,Poor Customer Service,2025-04-22,0
TICKET004158,CUST064911,Delayed Refund,2024-07-18,8
TICKET004159,CUST065174,Poor Customer Service,2024-07-11,2
TICKET004160,CUST006956,ATM Withdrawal Failed,2025-02-12,6
TICKET004161,CUST024555,KYC Verification Delay,2024-11-02,8
TICKET004162,CUST020238,Mobile App Issues,2024-09-29,3
TICKET004163,CUST058256,Poor Customer Service,2024-10-28,9
TICKET004164,CUST055852,Incorrect Charges,2025-04-23,5
TICKET004165,CUST073482,Loan Application Rejected,2024-09-30,7
TICKET004166,CUST087602,Account Locked,2025-02-03,4
TICKET004167,CUST026341,Unauthorized Transaction,2024-09-30,10
TICKET004168,CUST057452,Mobile App Issues,2025-02-25,2
TICKET004169,CUST085051,Delayed Refund,2025-01-21,4
TICKET004170,CUST037574,Unauthorized Transaction,2025-04-28,9
TICKET004171,CUST054754,KYC Verification Delay,2024-10-02,6
TICKET004172,CUST004314,Poor Customer Service,2024-05-30,4
TICKET004173,CUST091583,KYC Verification Delay,2025-03-09,5
TICKET004174,CUST015864,KYC Verification Delay,2024-05-29,0
TICKET004175,CUST066191,Unauthorized Transaction,2025-01-03,0
TICKET004176,CUST091474,Card Not Working,2024-06-11,4
TICKET004177,CUST066460,ATM Withdrawal Failed,2024-09-18,8
TICKET004178,CUST074340,Poor Customer Service,2025-02-12,6
TICKET004179,CUST058473,Mobile App Issues,2025-01-24,4
TICKET004180,CUST051464,Unauthorized Transaction,2025-02-25,8
TICKET004181,CUST012517,Mobile App Issues,2024-10-18,10
TICKET004182,CUST019201,Card Not Working,2024-07-29,4
TICKET004183,CUST067138,Unauthorized Transaction,2024-06-20,8
TICKET004184,CUST048611,ATM Withdrawal Failed,2024-06-13,4
TICKET004185,CUST083332,KYC Verification Delay,2025-04-20,1
TICKET004186,CUST061374,Mobile App Issues,2025-01-31,4
TICKET004187,CUST005136,Account Locked,2025-04-26,3
TICKET004188,CUST096922,Poor Customer Service,2025-02-05,8
TICKET004189,CUST077791,Unauthorized Transaction,2024-11-27,0
TICKET004190,CUST035824,Account Locked,2025-02-08,6
TICKET004191,CUST026707,ATM Withdrawal Failed,2024-07-08,10
TICKET004192,CUST000450,Card Not Working,2025-03-04,7
TICKET004193,CUST061005,Mobile App Issues,2024-12-21,10
TICKET004194,CUST011796,Delayed Refund,2024-08-20,4
TICKET004195,CUST063185,Mobile App Issues,2024-05-23,7
TICKET004196,CUST045605,Poor Customer Service,2025-02-24,1
TICKET004197,CUST006564,Card Not Working,2024-07-14,0
TICKET004198,CUST018559,Loan Application Rejected,2025-04-10,7
TICKET004199,CUST005491,Loan Application Rejected,2025-02-26,5
TICKET004200,CUST001874,Poor Customer Service,2024-06-13,3
TICKET004201,CUST030806,Loan Application Rejected,2025-05-04,3
TICKET004202,CUST057479,Delayed Refund,2025-03-27,4
TICKET004203,CUST022727,Account Locked,2024-08-20,7
TICKET004204,CUST068370,Unauthorized Transaction,2025-04-22,1
TICKET004205,CUST062455,KYC Verification Delay,2024-11-24,3
TICKET004206,CUST051037,Account Locked,2024-08-07,8
TICKET004207,CUST092924,KYC Verification Delay,2024-08-04,5
TICKET004208,CUST081948,KYC Verification Delay,2024-06-29,10
TICKET004209,CUST009680,Poor Customer Service,2024-07-30,7
TICKET004210,CUST082092,KYC Verification Delay,2024-09-29,4
TICKET004211,CUST082943,ATM Withdrawal Failed,2024-05-24,7
TICKET004212,CUST091153,Poor Customer Service,2024-08-09,2
TICKET004213,CUST047399,Loan Application Rejected,2024-08-30,8
TICKET004214,CUST045428,ATM Withdrawal Failed,2025-02-08,1
TICKET004215,CUST048148,Unauthorized Transaction,2025-03-12,0
TICKET004216,CUST092428,Incorrect Charges,2024-08-12,5
TICKET004217,CUST089313,Unauthorized Transaction,2024-08-16,4
TICKET004218,CUST062984,Account Locked,2024-10-10,7
TICKET004219,CUST036603,Incorrect Charges,2024-11-22,1
TICKET004220,CUST091132,Incorrect Charges,2024-09-05,3
TICKET004221,CUST036477,Card Not Working,2024-07-26,2
TICKET004222,CUST091382,Incorrect Charges,2024-11-23,2
TICKET004223,CUST071090,Card Not Working,2024-11-01,3
TICKET004224,CUST067216,Delayed Refund,2024-12-27,8
TICKET004225,CUST063690,Card Not Working,2025-01-12,3
TICKET004226,CUST052018,ATM Withdrawal Failed,2024-11-23,4
TICKET004227,CUST057998,Delayed Refund,2024-07-30,1
TICKET004228,CUST056080,ATM Withdrawal Failed,2025-04-22,5
TICKET004229,CUST048990,Card Not Working,2024-09-03,2
TICKET004230,CUST010595,Unauthorized Transaction,2024-10-30,8
TICKET004231,CUST052489,Account Locked,2024-11-30,3
TICKET004232,CUST090182,Incorrect Charges,2024-05-13,2
TICKET004233,CUST045258,Card Not Working,2025-02-19,9
TICKET004234,CUST080268,Poor Customer Service,2024-10-08,1
TICKET004235,CUST004682,KYC Verification Delay,2024-09-10,3
TICKET004236,CUST073435,Poor Customer Service,2024-12-06,2
TICKET004237,CUST055092,Unauthorized Transaction,2025-02-01,10
TICKET004238,CUST024564,KYC Verification Delay,2024-12-14,8
TICKET004239,CUST043605,Delayed Refund,2025-04-23,1
TICKET004240,CUST062427,Poor Customer Service,2025-05-02,5
TICKET004241,CUST019941,Loan Application Rejected,2024-09-16,2
TICKET004242,CUST073778,Card Not Working,2024-12-13,9
TICKET004243,CUST051210,Loan Application Rejected,2024-11-05,4
TICKET004244,CUST089730,ATM Withdrawal Failed,2025-04-18,8
TICKET004245,CUST054067,KYC Verification Delay,2024-08-02,7
TICKET004246,CUST085186,ATM Withdrawal Failed,2025-04-21,1
TICKET004247,CUST023714,Delayed Refund,2025-02-08,8
TICKET004248,CUST063870,Loan Application Rejected,2024-09-19,10
TICKET004249,CUST048234,Unauthorized Transaction,2024-11-08,9
TICKET004250,CUST012741,Poor Customer Service,2024-05-22,1
TICKET004251,CUST099354,Account Locked,2024-06-11,7
TICKET004252,CUST040221,Card Not Working,2024-10-05,2
TICKET004253,CUST087231,Mobile App Issues,2025-01-17,4
TICKET004254,CUST095468,Mobile App Issues,2024-06-07,9
TICKET004255,CUST038108,Mobile App Issues,2024-07-13,4
TICKET004256,CUST066256,ATM Withdrawal Failed,2025-02-12,0
TICKET004257,CUST091754,Delayed Refund,2024-07-02,7
TICKET004258,CUST056287,KYC Verification Delay,2025-03-23,2
TICKET004259,CUST003769,Unauthorized Transaction,2024-11-05,9
TICKET004260,CUST002188,Unauthorized Transaction,2024-06-12,10
TICKET004261,CUST065661,Incorrect Charges,2024-06-20,6
TICKET004262,CUST072119,Delayed Refund,2025-03-10,5
TICKET004263,CUST073538,Mobile App Issues,2025-02-11,3
TICKET004264,CUST074962,Delayed Refund,2025-02-28,9
TICKET004265,CUST008177,Mobile App Issues,2024-08-10,3
TICKET004266,CUST074922,Card Not Working,2024-05-29,9
TICKET004267,CUST070470,Mobile App Issues,2024-07-31,3
TICKET004268,CUST061569,Card Not Working,2024-10-11,9
TICKET004269,CUST091243,KYC Verification Delay,2025-02-24,1
TICKET004270,CUST017866,ATM Withdrawal Failed,2024-10-16,8
TICKET004271,CUST026031,Incorrect Charges,2024-12-27,2
TICKET004272,CUST054666,KYC Verification Delay,2025-05-05,6
TICKET004273,CUST095967,Account Locked,2025-02-28,7
TICKET004274,CUST004298,Unauthorized Transaction,2024-08-17,9
TICKET004275,CUST036566,Unauthorized Transaction,2024-06-04,4
TICKET004276,CUST085402,Account Locked,2024-09-27,3
TICKET004277,CUST083705,Poor Customer Service,2024-10-30,9
TICKET004278,CUST016730,Unauthorized Transaction,2024-10-06,4
TICKET004279,CUST077601,KYC Verification Delay,2024-07-07,2
TICKET004280,CUST005951,Card Not Working,2025-01-17,4
TICKET004281,CUST096014,Card Not Working,2025-02-15,1
TICKET004282,CUST049135,Loan Application Rejected,2024-11-12,3
TICKET004283,CUST030537,Card Not Working,2024-09-02,4
TICKET004284,CUST042382,Loan Application Rejected,2024-05-21,3
TICKET004285,CUST091636,Loan Application Rejected,2024-07-02,10
TICKET004286,CUST086111,Poor Customer Service,2024-10-14,9
TICKET004287,CUST054876,Unauthorized Transaction,2024-11-08,9
TICKET004288,CUST029474,Account Locked,2024-06-14,1
TICKET004289,CUST070530,Unauthorized Transaction,2025-03-08,0
TICKET004290,CUST044073,Card Not Working,2024-08-15,1
TICKET004291,CUST066444,Card Not Working,2024-09-01,1
TICKET004292,CUST065816,Delayed Refund,2025-03-31,5
TICKET004293,CUST015895,Loan Application Rejected,2024-06-14,9
TICKET004294,CUST091316,Mobile App Issues,2024-07-10,10
TICKET004295,CUST009672,Card Not Working,2024-11-04,5
TICKET004296,CUST069780,Unauthorized Transaction,2025-03-27,10
TICKET004297,CUST024053,Incorrect Charges,2025-03-24,6
TICKET004298,CUST068483,Incorrect Charges,2024-09-08,9
TICKET004299,CUST063607,ATM Withdrawal Failed,2024-06-22,4
TICKET004300,CUST081002,ATM Withdrawal Failed,2024-12-26,1
TICKET004301,CUST046986,Card Not Working,2024-09-16,10
TICKET004302,CUST062716,Loan Application Rejected,2024-10-27,2
TICKET004303,CUST035809,Delayed Refund,2024-12-05,7
TICKET004304,CUST096445,Loan Application Rejected,2024-09-06,2
TICKET004305,CUST024824,Delayed Refund,2024-08-09,7
TICKET004306,CUST065041,KYC Verification Delay,2025-02-03,1
TICKET004307,CUST033538,Poor Customer Service,2024-08-14,2
TICKET004308,CUST014182,Poor Customer Service,2024-09-18,2
TICKET004309,CUST036954,Unauthorized Transaction,2024-12-24,5
TICKET004310,CUST089755,Delayed Refund,2025-02-24,8
TICKET004311,CUST008234,Incorrect Charges,2025-04-14,6
TICKET004312,CUST060693,ATM Withdrawal Failed,2024-07-01,6
TICKET004313,CUST086099,Mobile App Issues,2024-07-30,3
TICKET004314,CUST068715,ATM Withdrawal Failed,2024-06-14,6
TICKET004315,CUST077552,Unauthorized Transaction,2025-04-11,0
TICKET004316,CUST000483,Unauthorized Transaction,2024-09-05,7
TICKET004317,CUST020022,Poor Customer Service,2024-06-17,1
TICKET004318,CUST007549,Loan Application Rejected,2025-04-14,7
TICKET004319,CUST030858,Mobile App Issues,2024-11-27,2
TICKET004320,CUST044681,Loan Application Rejected,2024-06-18,10
TICKET004321,CUST080718,KYC Verification Delay,2024-11-24,6
TICKET004322,CUST097720,Poor Customer Service,2025-05-05,4
TICKET004323,CUST097449,ATM Withdrawal Failed,2025-03-23,2
TICKET004324,CUST050975,ATM Withdrawal Failed,2025-05-07,0
TICKET004325,CUST079193,Poor Customer Service,2025-04-18,5
TICKET004326,CUST070301,ATM Withdrawal Failed,2025-03-25,5
TICKET004327,CUST067404,KYC Verification Delay,2025-01-12,4
TICKET004328,CUST003399,Delayed Refund,2024-10-08,2
TICKET004329,CUST065786,KYC Verification Delay,2024-08-18,8
TICKET004330,CUST069491,Delayed Refund,2024-08-23,1
TICKET004331,CUST061666,Unauthorized Transaction,2024-10-08,4
TICKET004332,CUST054537,Incorrect Charges,2024-10-05,5
TICKET004333,CUST053078,Card Not Working,2025-04-13,8
TICKET004334,CUST047739,Loan Application Rejected,2025-04-14,4
TICKET004335,CUST016462,Mobile App Issues,2024-11-21,9
TICKET004336,CUST096113,Poor Customer Service,2024-07-11,3
TICKET004337,CUST039837,Loan Application Rejected,2025-04-06,1
TICKET004338,CUST036839,Incorrect Charges,2024-06-22,9
TICKET004339,CUST037304,Mobile App Issues,2024-08-17,10
TICKET004340,CUST019119,Mobile App Issues,2024-11-13,3
TICKET004341,CUST001099,Delayed Refund,2024-08-06,1
TICKET004342,CUST033150,ATM Withdrawal Failed,2025-02-06,0
TICKET004343,CUST081961,Delayed Refund,2024-12-23,4
TICKET004344,CUST074509,Incorrect Charges,2024-05-15,1
TICKET004345,CUST022212,Account Locked,2024-08-02,10
TICKET004346,CUST067355,Loan Application Rejected,2025-04-21,4
TICKET004347,CUST047866,Card Not Working,2025-01-26,7
TICKET004348,CUST035147,Poor Customer Service,2025-01-14,8
TICKET004349,CUST075027,ATM Withdrawal Failed,2025-04-13,5
TICKET004350,CUST092749,Card Not Working,2024-07-14,1
TICKET004351,CUST065704,ATM Withdrawal Failed,2024-05-26,4
TICKET004352,CUST092349,KYC Verification Delay,2025-04-13,7
TICKET004353,CUST051740,Account Locked,2025-04-06,2
TICKET004354,CUST066940,Delayed Refund,2025-02-24,4
TICKET004355,CUST002557,Card Not Working,2024-07-25,0
TICKET004356,CUST099638,Unauthorized Transaction,2024-08-10,5
TICKET004357,CUST034715,Delayed Refund,2024-09-02,5
TICKET004358,CUST038892,Mobile App Issues,2025-01-17,2
TICKET004359,CUST017845,Unauthorized Transaction,2024-12-29,10
TICKET004360,CUST002272,Delayed Refund,2025-03-21,0
TICKET004361,CUST008778,Mobile App Issues,2024-07-10,5
TICKET004362,CUST081502,Poor Customer Service,2024-11-16,3
TICKET004363,CUST061535,KYC Verification Delay,2024-10-23,0
TICKET004364,CUST054682,Unauthorized Transaction,2025-02-05,9
TICKET004365,CUST012661,ATM Withdrawal Failed,2025-01-27,4
TICKET004366,CUST060650,Delayed Refund,2024-07-28,0
TICKET004367,CUST046643,Account Locked,2025-01-29,3
TICKET004368,CUST088870,Loan Application Rejected,2025-01-13,1
TICKET004369,CUST053849,Unauthorized Transaction,2024-11-03,4
TICKET004370,CUST083823,Poor Customer Service,2024-12-06,8
TICKET004371,CUST075568,Poor Customer Service,2024-10-14,3
TICKET004372,CUST033371,KYC Verification Delay,2024-11-08,10
TICKET004373,CUST010220,Loan Application Rejected,2024-05-20,7
TICKET004374,CUST038455,Incorrect Charges,2024-07-06,10
TICKET004375,CUST036996,Incorrect Charges,2025-02-11,9
TICKET004376,CUST040461,ATM Withdrawal Failed,2025-01-19,2
TICKET004377,CUST069928,Account Locked,2024-08-09,6
TICKET004378,CUST025395,Mobile App Issues,2025-02-02,6
TICKET004379,CUST011850,KYC Verification Delay,2025-04-09,10
TICKET004380,CUST095474,Account Locked,2024-11-19,2
TICKET004381,CUST066238,ATM Withdrawal Failed,2024-07-06,7
TICKET004382,CUST039455,ATM Withdrawal Failed,2024-07-09,1
TICKET004383,CUST068588,KYC Verification Delay,2024-09-01,6
TICKET004384,CUST013141,KYC Verification Delay,2024-06-20,7
TICKET004385,CUST015429,Account Locked,2024-08-17,10
TICKET004386,CUST070757,KYC Verification Delay,2024-05-31,0
TICKET004387,CUST080536,KYC Verification Delay,2025-02-19,0
TICKET004388,CUST050269,Loan Application Rejected,2024-07-03,8
TICKET004389,CUST061784,ATM Withdrawal Failed,2024-12-05,9
TICKET004390,CUST067407,Poor Customer Service,2024-05-18,10
TICKET004391,CUST065438,Incorrect Charges,2025-03-23,5
TICKET004392,CUST001049,Poor Customer Service,2025-05-03,4
TICKET004393,CUST024061,KYC Verification Delay,2024-10-10,1
TICKET004394,CUST094221,Card Not Working,2024-09-16,8
TICKET004395,CUST061562,Card Not Working,2025-01-15,2
TICKET004396,CUST093090,Unauthorized Transaction,2025-02-13,8
TICKET004397,CUST014631,Loan Application Rejected,2024-08-24,8
TICKET004398,CUST013617,Loan Application Rejected,2025-01-14,2
TICKET004399,CUST000937,Incorrect Charges,2025-05-07,1
TICKET004400,CUST007620,Mobile App Issues,2025-05-01,4
TICKET004401,CUST005561,Mobile App Issues,2024-11-04,9
TICKET004402,CUST030212,Account Locked,2025-04-08,7
TICKET004403,CUST023518,Unauthorized Transaction,2025-04-13,6
TICKET004404,CUST081851,Loan Application Rejected,2024-12-18,1
TICKET004405,CUST040322,KYC Verification Delay,2024-07-02,6
TICKET004406,CUST080824,Delayed Refund,2024-08-08,9
TICKET004407,CUST038416,KYC Verification Delay,2024-09-22,4
TICKET004408,CUST070358,Mobile App Issues,2024-11-10,2
TICKET004409,CUST054366,Poor Customer Service,2025-02-23,0
TICKET004410,CUST078106,Poor Customer Service,2024-08-23,10
TICKET004411,CUST018387,ATM Withdrawal Failed,2025-04-15,5
TICKET004412,CUST007293,Unauthorized Transaction,2024-08-10,9
TICKET004413,CUST068143,ATM Withdrawal Failed,2024-06-09,10
TICKET004414,CUST065017,Unauthorized Transaction,2024-09-18,6
TICKET004415,CUST094138,Account Locked,2024-08-03,9
TICKET004416,CUST008525,Poor Customer Service,2025-04-25,7
TICKET004417,CUST023641,Incorrect Charges,2024-05-19,9
TICKET004418,CUST031644,Card Not Working,2024-10-23,4
TICKET004419,CUST000593,Account Locked,2024-08-15,10
TICKET004420,CUST090489,Card Not Working,2025-05-01,4
TICKET004421,CUST028172,Incorrect Charges,2025-01-01,3
TICKET004422,CUST037708,Delayed Refund,2025-01-20,2
TICKET004423,CUST060290,Loan Application Rejected,2025-04-03,4
TICKET004424,CUST015272,KYC Verification Delay,2024-07-24,9
TICKET004425,CUST030553,Card Not Working,2025-03-06,3
TICKET004426,CUST079238,Account Locked,2024-11-25,10
TICKET004427,CUST010503,Incorrect Charges,2025-02-05,10
TICKET004428,CUST008636,Incorrect Charges,2024-06-08,8
TICKET004429,CUST008132,Account Locked,2024-12-27,3
TICKET004430,CUST062124,Account Locked,2024-09-08,0
TICKET004431,CUST063501,Mobile App Issues,2024-10-09,3
TICKET004432,CUST083052,Poor Customer Service,2025-01-31,6
TICKET004433,CUST058401,KYC Verification Delay,2024-07-26,7
TICKET004434,CUST083649,Card Not Working,2024-11-10,0
TICKET004435,CUST024124,Account Locked,2025-01-17,3
TICKET004436,CUST024006,Incorrect Charges,2024-11-12,10
TICKET004437,CUST014281,Incorrect Charges,2024-11-15,2
TICKET004438,CUST096083,Account Locked,2024-12-03,10
TICKET004439,CUST083499,Account Locked,2024-12-09,1
TICKET004440,CUST020830,Poor Customer Service,2025-01-12,2
TICKET004441,CUST060810,Loan Application Rejected,2024-06-26,7
TICKET004442,CUST003002,Poor Customer Service,2024-06-14,7
TICKET004443,CUST050902,KYC Verification Delay,2024-10-14,6
TICKET004444,CUST095328,Delayed Refund,2025-04-07,2
TICKET004445,CUST004820,Unauthorized Transaction,2024-09-24,4
TICKET004446,CUST040967,Loan Application Rejected,2024-08-16,2
TICKET004447,CUST030036,Mobile App Issues,2024-08-10,4
TICKET004448,CUST075993,Incorrect Charges,2025-02-11,7
TICKET004449,CUST080722,Card Not Working,2024-06-30,8
TICKET004450,CUST048230,Incorrect Charges,2024-11-25,10
TICKET004451,CUST009003,Mobile App Issues,2024-11-12,1
TICKET004452,CUST005862,Mobile App Issues,2024-09-25,7
TICKET004453,CUST023051,Poor Customer Service,2025-01-18,10
TICKET004454,CUST025925,Incorrect Charges,2024-10-29,9
TICKET004455,CUST032586,Loan Application Rejected,2024-07-04,3
TICKET004456,CUST058338,Loan Application Rejected,2025-02-01,8
TICKET004457,CUST054287,Mobile App Issues,2025-05-12,5
TICKET004458,CUST010201,Loan Application Rejected,2024-08-06,0
TICKET004459,CUST074321,ATM Withdrawal Failed,2025-01-04,8
TICKET004460,CUST010136,Unauthorized Transaction,2025-02-27,4
TICKET004461,CUST048707,Mobile App Issues,2025-03-17,3
TICKET004462,CUST063275,Unauthorized Transaction,2025-01-13,6
TICKET004463,CUST058091,KYC Verification Delay,2024-11-13,5
TICKET004464,CUST084627,Account Locked,2024-09-02,3
TICKET004465,CUST026957,Incorrect Charges,2024-05-28,4
TICKET004466,CUST052183,ATM Withdrawal Failed,2025-01-15,0
TICKET004467,CUST019570,Incorrect Charges,2025-02-19,0
TICKET004468,CUST040276,Account Locked,2025-03-03,4
TICKET004469,CUST096331,Unauthorized Transaction,2024-11-20,3
TICKET004470,CUST093165,Incorrect Charges,2024-06-25,2
TICKET004471,CUST063962,Delayed Refund,2024-07-01,1
TICKET004472,CUST089654,Poor Customer Service,2025-02-01,10
TICKET004473,CUST038454,ATM Withdrawal Failed,2024-10-30,9
TICKET004474,CUST074756,Loan Application Rejected,2024-06-30,6
TICKET004475,CUST078284,Mobile App Issues,2025-01-04,8
TICKET004476,CUST026696,Incorrect Charges,2025-04-04,1
TICKET004477,CUST098755,Poor Customer Service,2025-05-05,1
TICKET004478,CUST064839,Delayed Refund,2024-08-17,1
TICKET004479,CUST095958,Unauthorized Transaction,2025-02-01,1
TICKET004480,CUST056094,Mobile App Issues,2024-11-22,6
TICKET004481,CUST031745,Card Not Working,2024-07-16,9
TICKET004482,CUST084210,Account Locked,2024-09-07,6
